Year,Division,Category,Dance_Type,Team_Size,Is_Coed,Rank,Is_Champion,Is_Podium,Is_Top_10,Studio_Name,Team_Name,Country
2022,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,2,0,1,1,Team Puerto Rico,Team Puerto Rico Dance Team,Puerto Rico
2022,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,3,0,1,1,Yo Dance,Yo Dance - Team Force,USA
2022,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,4,0,0,1,Firewings,Blackcrew,Chile
2022,Open,Open Premier Coed Hip Hop,Hip Hop,Standard,Yes,5,0,0,1,Rokkaz And Friends,Rokkaz And Friends,Germany
2022,Open,Open Premier Hip Hop,Hip Hop,Standard,No,1,1,1,1,Angels Dance Academy,Ada Dominion Premier,England
2022,Open,Open Premier Hip Hop,Hip Hop,Standard,No,2,0,1,1,Footnotes Fusion,Two Point O,USA
2022,Open,Open Premier Hip Hop,Hip Hop,Standard,No,3,0,1,1,Dance Athletics,Lavish,USA
2022,Open,Open Premier Hip Hop,Hip Hop,Standard,No,4,0,0,1,Firebird Dance Company,Glacier,Scotland
2022,Open,Open Premier Hip Hop,Hip Hop,Standard,No,5,0,0,1,Jg Dance Company,Jg Dance Company,Mexico
2022,Open,Open Premier Hip Hop,Hip Hop,Standard,No,6,0,0,1,The Architects Dance Company,Voodoo,England
2022,Open,Open Premier Hip Hop,Hip Hop,Standard,No,7,0,0,1,Maryland Dance Energy,Mde Atomic,USA
2022,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,1,1,1,1,Pittsburgh Poison All Stars,Cyanide,USA
2022,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,2,0,1,1,Ultimate Allstars,Red Thunder,USA
2022,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,3,0,1,1,Dance Athletics,Raptors,USA
2022,Senior,Senior Large Coed Hip Hop,Hip Hop,Large,Yes,4,0,0,1,Dollhouse Dance Factory,Vampires,USA
2022,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,1,1,1,1,Dance Dynamics,Dance Dynamics,USA
2022,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,2,0,1,1,Dancin Bluebonnets,Senior Large Contemporary,USA
2022,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,3,0,1,1,The Vision Dance Center,The Vision Dance Center Senior Large Lyrical,USA
2022,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,4,0,0,1,"Brookfield Dance, A Brio Studios Co",Senior All Stars,USA
2022,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,5,0,0,1,Dance Precisions,Silent All These Years,USA
2022,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,6,0,0,1,Star Steppers Dance,Senior Large Lyrical,USA
2022,Senior,Senior Large Contemporary/Lyrical,Contemporary/Lyrical,Large,No,7,0,0,1,Dancin With Roxie,Dancin' With Roxie Prestige,USA
2022,Senior,Senior Large Hip Hop,Hip Hop,Large,No,1,1,1,1,Pittsburgh Poison All Stars,Black Widows,USA
2022,Senior,Senior Large Hip Hop,Hip Hop,Large,No,2,0,1,1,Legendary Athletics,Senior Premier,USA
2022,Senior,Senior Large Hip Hop,Hip Hop,Large,No,3,0,1,1,Adrenaline Studio,Joules,USA
2022,Senior,Senior Large Hip Hop,Hip Hop,Large,No,4,0,0,1,Dollhouse Dance Factory,Mortal Kombat,USA
2022,Senior,Senior Large Hip Hop,Hip Hop,Large,No,5,0,0,1,Dance Precisions,Let'S Go,USA
2022,Senior,Senior Large Hip Hop,Hip Hop,Large,No,6,0,0,1,Star Performance Centre,Senior All Girl Hip Hop,USA
2022,Senior,Senior Large Hip Hop,Hip Hop,Large,No,7,0,0,1,Champion Legacy,Senior All Stars,USA
2022,Senior,Senior Large Hip Hop,Hip Hop,Large,No,8,0,0,1,Dance Dynamics,Dance Dynamic,USA
2022,Senior,Senior Large Jazz,Jazz,Large,No,1,1,1,1,The Vision Dance Center,The Vision Dance Center Allstars,USA
2022,Senior,Senior Large Jazz,Jazz,Large,No,2,0,1,1,Dance Mania,Senior Jazz Large,USA
2022,Senior,Senior Large Jazz,Jazz,Large,No,3,0,1,1,"Brookfield Dance, A Brio Studios Co",Senior All Stars,USA
2022,Senior,Senior Large Jazz,Jazz,Large,No,4,0,0,1,Dance Dynamics,Dance Dynamics,USA
2022,Senior,Senior Large Jazz,Jazz,Large,No,5,0,0,1,Star Performance Centre,Senior Large Jazz,USA
2022,Senior,Senior Large Jazz,Jazz,Large,No,6,0,0,1,Dance Etc Inc,Dance Etc. Elite - Large Team,USA
2022,Senior,Senior Large Pom,Pom,Large,No,1,1,1,1,Dance Mania,Senior Pom Large,USA
2022,Senior,Senior Large Pom,Pom,Large,No,2,0,1,1,Star Performance Centre,Senior Large Pom,USA
2022,Senior,Senior Large Pom,Pom,Large,No,3,0,1,1,Energizers,Energizers,USA
2022,Senior,Senior Large Pom,Pom,Large,No,4,0,0,1,Champion Legacy,Senior All Stars,USA
2022,Senior,Senior Large Pom,Pom,Large,No,5,0,0,1,Foursis Dance Academy,Foursis Dance Academy Dazzlers,USA
2022,Senior,Senior Large Pom,Pom,Large,No,6,0,0,1,5678! Dance Studio,5678! Senior All Stars,USA
2022,Senior,Senior Large Pom,Pom,Large,No,7,0,0,1,Dance Dynamics,Dance Dynamics,USA
2022,Senior,Senior Large Pom,Pom,Large,No,8,0,0,1,Starz Dance Academy,Elite All Starz,USA
2022,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,1,1,1,1,Pittsburgh Poison All Stars,Dart Frogs,USA
2022,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,2,0,1,1,Footnotes Fusion,High Definition,USA
2022,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,3,0,1,1,Strut Performing Arts,Strut Performing Arts,USA
2022,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,4,0,0,1,Ultimate Allstars,Coed Elite,USA
2022,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,5,0,0,1,Power Of Dance,Come Thru,USA
2022,Senior,Senior Small Coed Hip Hop,Hip Hop,Small,Yes,6,0,0,1,Tua,Hot Crew,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,1,1,1,1,Dance Mania,Senior Lyrical,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,2,0,1,1,Dancin Bluebonnets,Senior Small Contemporary,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,3,0,1,1,The Vision Dance Center,The Vision Dance Center Allstars,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,4,0,0,1,Dance Precisions,You,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,5,0,0,1,Music City All Stars,Senior Contemporary/Lyrical Small,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,6,0,0,1,Innovate Dance Studio,Innovate Dance Studio Senior Lyrical,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,7,0,0,1,Powerworx Dance,Radiant,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,8,0,0,1,No Limits Dance,No Limits Senior Small Contemporary,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,9,0,0,1,Power Of Dance,Wonderworld,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,10,0,0,1,Dance Precisions,Viva La Vida,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,11,0,0,0,Studio 22,Studio 22 Senior All Stars,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,12,0,0,0,Fierce Factory Dance & Talent,Voltage All Stars,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,13,0,0,0,Star Performance Centre,Senior Small Lyrical,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,14,0,0,0,Dancin With Roxie,Dancin' With Roxie Prestige,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,15,0,0,0,5678! Dance Studio,5678! Senior All Stars,USA
2022,Senior,Senior Small Contemporary/Lyrical,Contemporary/Lyrical,Small,No,16,0,0,0,Synergy Dance Academy,Senior Lyrical,USA
2022,Senior,Senior Small Hip Hop,Hip Hop,Small,No,1,1,1,1,Pittsburgh Pride All Stars,Ambush,USA
2022,Senior,Senior Small Hip Hop,Hip Hop,Small,No,2,0,1,1,Footnotes Fusion,Alliance,USA
2022,Senior,Senior Small Hip Hop,Hip Hop,Small,No,3,0,1,1,Legendary Athletics,Senior Elite,USA
2022,Senior,Senior Small Hip Hop,Hip Hop,Small,No,4,0,0,1,Ultimate Dance & Cheer,Who Gone Stop Us,USA
2022,Senior,Senior Small Hip Hop,Hip Hop,Small,No,5,0,0,1,Imperial Athletics,Stellar,USA
2022,Senior,Senior Small Hip Hop,Hip Hop,Small,No,6,0,0,1,Velocity Dance,Swag,USA
2022,Senior,Senior Small Hip Hop,Hip Hop,Small,No,7,0,0,1,Maryland Dance Energy,Mde High Voltage,USA
2022,Senior,Senior Small Hip Hop,Hip Hop,Small,No,8,0,0,1,The Source Dance Lab,Assassins,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,1,1,1,1,Dance Mania,Senior Jazz Small,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,2,0,1,1,Dancin Bluebonnets,Senior Small Jazz,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,3,0,1,1,The Vision Dance Center,The Vision Dance Center Allstars,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,4,0,0,1,"Brookfield Dance, A Brio Studios Co",Senior All Stars,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,5,0,0,1,Foursis Dance Academy,Foursis Dance Academy Dazzlers,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,6,0,0,1,Champion Legacy,Senior All Stars,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,7,0,0,1,Dance Dynamics,Dance Dynamics,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,8,0,0,1,Powerworx Dance,Atomic,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,9,0,0,1,South Coast Freestyle,South Coast Freestyle,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,10,0,0,1,5678! Dance Studio,5678! Senior All Stars,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,11,0,0,0,Dance Precisions,Black Car,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,12,0,0,0,Power Of Dance,The Way You Make Me Feel,USA
2022,Senior,Senior Small Jazz,Jazz,Small,No,13,0,0,0,Dynamic Dance,Senior All Stars,USA
2022,Senior,Senior Small Pom,Pom,Small,No,1,1,1,1,Dance Mania,Senior Pom Small,USA
2022,Senior,Senior Small Pom,Pom,Small,No,2,0,1,1,Champion Legacy,Senior All Stars,USA
2022,Senior,Senior Small Pom,Pom,Small,No,3,0,1,1,Innovate Dance Studio,Innovate Dance Studio Senior Pom,USA
2022,Senior,Senior Small Pom,Pom,Small,No,4,0,0,1,Energizers,Energizers,USA
2022,Senior,Senior Small Pom,Pom,Small,No,5,0,0,1,Dynamic Dance,Senior All Stars,USA
2022,Senior,Senior Small Pom,Pom,Small,No,6,0,0,1,Foursis Dance Academy,Foursis Dance Academy Dazzlers,USA
2022,Senior,Senior Small Pom,Pom,Small,No,7,0,0,1,Power Of Dance,Carry On,USA
2022,Senior,Senior Small Pom,Pom,Small,No,8,0,0,1,Adrenaline Studio,Spark,USA
2022,Senior,Senior Small Pom,Pom,Small,No,9,0,0,1,South Coast Freestyle,"South Coast Freestyle ""Track Star""",USA
2022,Senior,Senior Small Pom,Pom,Small,No,10,0,0,1,Strut Performing Arts,Strut Performing Arts,USA
2022,Senior,Senior Small Pom,Pom,Small,No,11,0,0,0,Intensity Elite Cheer And Dance,Everybody Dance Now,USA
2022,Senior,Senior Small Pom,Pom,Small,No,12,0,0,0,Powerworx Dance,Nuclear,USA
2022,Senior,Senior Small Pom,Pom,Small,No,13,0,0,0,Starz Dance Academy,Elite All Starz,USA
2023,Junior,Junior Dance,Junior Dance,Standard,No,1,1,1,1,Ydc Dance Studio,Ydc Dance Studio Lapis☆Dio,Japan
2023,Junior,Junior Dance,Junior Dance,Standard,No,2,0,1,1,Dancin Bluebonnets,Junior Jazz,USA
2023,Junior,Junior Dance,Junior Dance,Standard,No,3,0,1,1,Star Steppers Dance,Junior Jazz,USA
2023,Junior,Junior Dance,Junior Dance,Standard,No,4,0,0,1,Team Bits,Bits Elite,Japan
2023,Junior,Junior Dance,Junior Dance,Standard,No,5,0,0,1,Extreme All Stars,Junior Combat,USA
2023,Junior,Junior Dance,Junior Dance,Standard,No,6,0,0,1,Mt Eden Ballet Academy,Meba Junior Team,USA
2023,Junior,Junior Dance,Junior Dance,Standard,No,7,0,0,1,Ydc Dance Studio,Lapis Dio Rise,Japan
2023,Junior,Junior Dance,Junior Dance,Standard,No,8,0,0,1,Evolution Of Dance,Junior Premier,USA
2023,Junior,Junior Dance,Junior Dance,Standard,No,9,0,0,1,Empire Dance Studio,Sovereignty,USA
2023,Junior,Junior Dance,Junior Dance,Standard,No,10,0,0,1,Phoenix Flames,Phoenix Flames Heatwave,Scotland
2023,Junior,Junior Dance,Junior Dance,Standard,No,11,0,0,0,Champion Dance & Cheer All Stars,Lime,Scotland
2023,Junior,Junior Dance,Junior Dance,Standard,No,12,0,0,0,Mds Dance Studio,Mds Dance Studio,Mexico
2023,Junior,Junior Dance,Junior Dance,Standard,No,13,0,0,0,Excite Dance And Cheer,Team Excite Junior Elite,USA
2023,Junior,Junior Dance,Junior Dance,Standard,No,14,0,0,0,Tds Dance Complex,Junior Dance,Mexico
2023,Junior,Junior Dance,Junior Dance,Standard,No,15,0,0,0,Entourage Elite,Dxj,USA
2023,Junior,Junior Dance,Junior Dance,Standard,No,16,0,0,0,Instituto El Pedregal,Instituto El Pedregal,Mexico
2023,Junior,Junior Dance,Junior Dance,Standard,No,17,0,0,0,Ficec,Ficec Italian All Stars,Colombia
2023,Junior,Junior Dance,Junior Dance,Standard,No,18,0,0,0,Brisbane School Of Dance,Unity Storm,Scotland
2023,Junior,Junior Dance,Junior Dance,Standard,No,19,0,0,0,Gym & Cheer,Wildcats Ladies,USA
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,1,1,1,1,Champion Legacy,Worlds Open Coed Jazz,USA
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,2,0,1,1,Academia Studio 74,Academia Studio 74,Mexico
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,3,0,1,1,Star Steppers Dance,Open Jazz,USA
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,4,0,0,1,Ultimate Dance Centre,Piano Man,USA
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,5,0,0,1,Tec De Monterrey,Blue-Versity,Mexico
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,6,0,0,1,Adrenaline Studio,Blaze,USA
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,7,0,0,1,Team Puerto Rico,Team Puerto Rico,Puerto Rico
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,8,0,0,1,Academia Allegro Dance Company,Academia Allegro Dance Company,Mexico
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,9,0,0,1,Reign Elite,Royals,USA
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,10,0,0,1,Angels Dance Academy,Ada Virtues,England
2023,Open,Open Coed Jazz,Jazz,Standard,Yes,11,0,0,0,Pontificia Univ Catolica De Chile,Danza Uc,Chile
2023,Open,Open Coed Pom,Pom,Standard,Yes,1,1,1,1,Champion Legacy,Worlds Open Coed Pom,USA
2023,Open,Open Coed Pom,Pom,Standard,Yes,2,0,1,1,Gold Star Cheer And Dance Ltd,Twilight,Scotland
2023,Open,Open Coed Pom,Pom,Standard,Yes,3,0,1,1,Reign Elite,Royals,USA
2023,Open,Open Coed Pom,Pom,Standard,Yes,4,0,0,1,Academia Studio 74,Academia Studio 74,Mexico
2023,Open,Open Coed Pom,Pom,Standard,Yes,5,0,0,1,Tec De Monterrey,Blue-Versity,Mexico
2023,Open,Open Coed Pom,Pom,Standard,Yes,6,0,0,1,Dance Athletics,The Ladies Of Ten,England
2023,Open,Open Coed Pom,Pom,Standard,Yes,7,0,0,1,Rise Elite Dance,Rise Elite Dance,USA
2023,Open,Open Coed Pom,Pom,Standard,Yes,8,0,0,1,Boss Athletics,Desire,Canada
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,1,1,1,1,Dance Dynamics,Dance Dynamics,USA
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,2,0,1,1,The Vision Dance Center,The Vision Dance Center Allstars,USA
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,3,0,1,1,Dancin Bluebonnets,Open Open,USA
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,4,0,0,1,Centro Artistico Yesenea Mendoza,Centro Artistico Yesenea Mendoza,Ecuador
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,5,0,0,1,Kashiwa Golden Hawks,Golden Hawks,Japan
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,6,0,0,1,Mt Eden Ballet Academy,Meba Open Lyrical Team,USA
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,7,0,0,1,Angels Dance Academy,Ada Virtues,England
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,8,0,0,1,Ultimate Dance Centre,Rock Stars,USA
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,9,0,0,1,Firebird Dance Company,Serenity,Scotland
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,10,0,0,1,Star Spirit,Ascend,England
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,11,0,0,0,Dsf,Brilliants,Japan
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,12,0,0,0,Pacific Elite Dance,Open Open,USA
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,13,0,0,0,The Architects Dance Company,Destiny,England
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,14,0,0,0,Team Love Cheer,Tlc Heartbreakers,Scotland
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,15,0,0,0,The Dream Centre,Radiance,Scotland
2023,Open,Open Contemporary/Lyrical,Contemporary/Lyrical,Standard,No,15,0,0,0,Xdream Dance Crew,X-Team,USA
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,1,1,1,1,Pittsburgh Poison All Stars,Dart Frogs,USA
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,2,0,1,1,Angels Dance Academy,Ada Dark Angels,England
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,3,0,1,1,The Architects Dance Company,Colossus,USA
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,4,0,0,1,Ultimate Allstars,Open Coed,USA
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,5,0,0,1,Footnotes Fusion,Takeoff,USA
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,6,0,0,1,Tca Tycoons Cheer & Dance Academy,Transonic,England
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,7,0,0,1,Academia Stilo Urbano,Academia Stilo Urbano,Colombia
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,8,0,0,1,Dms Dance Studio,Dms Crew,Chile
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,9,0,0,1,Ecole De Danse Dan-Zaa,No Rules,Colombia
2023,Open,Open Elite Coed Hip Hop,Hip Hop,Standard,Yes,10,0,0,1,Arte Radical Dance Academy,Academia Arte Radical,Mexico
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,1,1,1,1,Angels Dance Academy,Ada Dominion Elite,England
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,2,0,1,1,Uis,Uis,Japan
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,3,0,1,1,Evolution Of Dance,Notorious,USA
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,4,0,0,1,Dollhouse Dance Factory,Louboutins,USA
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,5,0,0,1,Footnotes Fusion,Priority,USA
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,6,0,0,1,Empire Dance Studio,Eds Crew,USA
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,7,0,0,1,Bradshaw Elite,Bradshaw Elite,USA
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,8,0,0,1,The Architects Dance Company,Storm,England
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,9,0,0,1,Entourage Elite,Defiance,USA
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,10,0,0,1,Strut Performing Arts,Strut Performing Arts,USA
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,11,0,0,0,Tca Tycoons Cheer & Dance Academy,Medusa,USA
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,12,0,0,0,Brisbane School Of Dance,Iconic,Scotland
2023,Open,Open Elite Hip Hop,Hip Hop,Standard,No,13,0,0,0,Golden Girls,Open Elite Hip Hop,Colombia
2023,Open,Open Jazz,Jazz,Standard,No,1,1,1,1,The Vision Dance Center,The Vision Dance Center Allstars,USA
2023,Open,Open Jazz,Jazz,Standard,No,2,0,1,1,Mt Eden Ballet Academy,Meba Open Jazz Team,USA
2023,Open,Open Jazz,Jazz,Standard,No,3,0,1,1,"Bears Co., Ltd",Bears Ray,Japan
2023,Open,Open Jazz,Jazz,Standard,No,4,0,0,1,Dancin Bluebonnets,Open Jazz,USA
2023,Open,Open Jazz,Jazz,Standard,No,5,0,0,1,Innovate Dance Studio,Innovate- Open Jazz,USA
2023,Open,Open Jazz,Jazz,Standard,No,6,0,0,1,Wing Dance Promotion,Silver Wings,Japan
2023,Open,Open Jazz,Jazz,Standard,No,7,0,0,1,Pacific Elite Dance,Open Jazz,USA
2023,Open,Open Jazz,Jazz,Standard,No,8,0,0,1,Firewings,Firewings,Chile
2023,Open,Open Jazz,Jazz,Standard,No,8,0,0,1,Ultimate Dance Centre,The Call Up,USA
2023,Open,Open Jazz,Jazz,Standard,No,10,0,0,1,Vibe Studios,Blazing Stars,USA
2023,Open,Open Jazz,Jazz,Standard,No,11,0,0,0,Firebird Dance Company,Storm,Scotland
2023,Open,Open Jazz,Jazz,Standard,No,12,0,0,0,Tds Dance Complex,Open Jazz,Mexico
2023,Open,Open Jazz,Jazz,Standard,No,13,0,0,0,Star Spirit,Zero Gravity,England
2023,Open,Open Jazz,Jazz,Standard,No,14,0,0,0,Rsd,Leading Ladies,Wales
2023,Open,Open Jazz,Jazz,Standard,No,15,0,0,0,Ficec,Ficec Italian All Stars,Colombia
2023,Open,Open Jazz,Jazz,Standard,No,16,0,0,0,Pontificia Univ Catolica De Chile,Danza Uc,Chile
2023,Open,Open Jazz,Jazz,Standard,No,17,0,0,0,Brisbane School Of Dance,Iconic,Scotland
2023,Open,Open Jazz,Jazz,Standard,No,18,0,0,0,Dansstudio In2Dance,In2Dance- Undone,Netherlands
2023,Open,Open Kick,Kick,Standard,No,1,1,1,1,Energizers,Energizers,USA
2023,Open,Open Kick,Kick,Standard,No,2,0,1,1,Foursis Dance Academy,Foursis Dazzler Dance Team,USA
2023,Open,Open Kick,Kick,Standard,No,3,0,1,1,Starz Dance Academy,Elite All Starz,USA
2023,Open,Open Kick,Kick,Standard,No,4,0,0,1,Golden Girls,Open Kick,Colombia
2023,Open,Open Male Hip Hop,Hip Hop,Standard,No,1,1,1,1,Angels Dance Academy,Ada Genesis,England
2023,Open,Open Male Hip Hop,Hip Hop,Standard,No,2,0,1,1,Epa Allstars,Kingdom,USA
2023,Open,Open Male Hip Hop,Hip Hop,Standard,No,3,0,1,1,Adrenaline Studio,Rush Crew,USA
2023,Open,Open Male Hip Hop,Hip Hop,Standard,No,4,0,0,1,Footnotes Fusion,Neighborhood,USA
2023,Open,Open Pom,Pom,Standard,No,1,1,1,1,Planets,Planets,Japan
2023,Open,Open Pom,Pom,Standard,No,2,0,1,1,South Coast Freestyle,Harley,USA
2023,Open,Open Pom,Pom,Standard,No,3,0,1,1,Wing Dance Promotion,Silver Wings,Japan
2023,Open,Open Pom,Pom,Standard,No,4,0,0,1,Abe Dance Promotion,Blue Force,Japan
2023,Open,Open Pom,Pom,Standard,No,5,0,0,1,Pacific Elite Dance,Open Pom,USA
2023,Open,Open Pom,Pom,Standard,No,5,0,0,1,Energizers,Energizers,USA
2023,Open,Open Pom,Pom,Standard,No,7,0,0,1,Jc Dance And Cheer Academy,Jc Glitter White,Scotland
2023,Open,Open Pom,Pom,Standard,No,8,0,0,1,Gold Star Cheer And Dance Ltd,Gold Star Galaxy,Scotland
2023,Open,Open Pom,Pom,Standard,No,9,0,0,1,Starz Dance Academy,Elite All Starz Open Pom,USA
2023,Open,Open Pom,Pom,Standard,No,9,0,0,1,Rsd,Leading Ladies,Wales
2023,Open,Open Pom,Pom,Standard,No,11,0,0,0,Dancing Dream Center Mexico,Dancing Dream Center,Mexico
2023,Open,Open Pom,Pom,Standard,No,12,0,0,0,Reign Elite,Angels,USA
2023,Open,Open Pom,Pom,Standard,No,13,0,0,0,Red Hot Flames,Red Hot Flames,England
2023,Open,Open Pom,Pom,Standard,No,14,0,0,0,Empire Dance Studio,Eminence,USA
2023,Open,Open Pom,Pom,Standard,No,15,0,0,0,Academia Studio 74,Academia Studio 74,Mexico
2023,Open,Open Pom,Pom,Standard,No,16,0,0,0,Centro Artistico Yesenea Mendoza,Centro Artistico Yesenea Mendoza,Ecuador
2023,Open,Open Pom,Pom,Standard,No,17,0,0,0,Tds Dance Complex,Open Pom,Mexico
2023,Open,Open Pom,Pom,Standard,No,18,0,0,0,Dream Team - Team Poland,Dream Team,Poland
2023,Open,Open Pom,Pom,Standard,No,19,0,0,0,Kongsberg Cheer Dance - Kcd,Kcd Ace: Open Pom,Norway
2023,Open,Open Pom,Pom,Standard,No,20,0,0,0,Phoenix Flames,Phoenix Flames Elite,Scotland
2023,Open,Open Pom,Pom,Standard,No,21,0,0,0,Star Spirit,Odyssey,England
2023,Open,Open Pom,Pom,Standard,No,22,0,0,0,Dance Deluxe,Dance Deluxe,Germany
2023,Open,Open Pom,Pom,Standard,No,23,0,0,0,Golden Girls,Open Pom,Colombia
